review_id,year,trip_type,aspect,sentiment,score,evidence,rating
R01162,2016,unknown,sacred_atmosphere,negative,0.4,take away from the peaceful nature of the site,4
R01162,2016,unknown,environment,negative,0.3,area isn't as clean as it could or should be,4
R00194,2012,friends,ritual_experience,positive,0.8,quite moving,4
R00194,2012,friends,sacred_atmosphere,positive,0.7,very cool place to visit,4
R00478,2014,solo,spiritual_authenticity,positive,0.8,unforgettable historic site,5
R00478,2014,solo,facility,neutral,0.5,take a souvenir picture,5
R00001,2025,friends,access_fairness,negative,0.3,as a non-hindu I was not able to visit,4
R00001,2025,friends,crowd_management,negative,0.3,Lines were incredibly long,4
R00001,2025,friends,sacred_atmosphere,negative,0.4,It's hard to look at,4
R00178,2012,friends,access_fairness,negative,0.3,Payed the 500 rupee but Im not really sure what for,4
R00178,2012,friends,sacred_atmosphere,positive,0.6,the ghats are definitely worth a visit,4
R00178,2012,friends,environment,negative,0.4,if you can stand the smell and the smoke,4
R02366,2020,couples,sacred_atmosphere,positive,0.8,most powerful temple,5
R02366,2020,couples,crowd_management,negative,0.3,so many peoples,5
R00335,2013,family,sacred_atmosphere,neutral,0.5,typical Hindu temple with all the good and bad,3
R00335,2013,family,spiritual_authenticity,positive,0.7,beautiful carvings,3
R01326,2016,friends,sacred_atmosphere,positive,0.7,i like the place crowd of people and sadu are there,5
R01326,2016,friends,crowd_management,negative,0.4,there are many people from the morning to evening,5
R02448,2023,couples,ritual_experience,positive,0.8,Their deep respect for the dead was evident,4
R02448,2023,couples,environment,negative,0.3,small boys who had no concern for what was floating,4
R01606,2017,friends,ritual_experience,positive,0.8,nice seeing actual cremation ceremonies,5
R01606,2017,friends,facility,positive,0.7,guides are available upon ticket purchasing,5
R00550,2014,friends,access_fairness,negative,0.3,only meant for Hindus only,3
R00550,2014,friends,facility,negative,0.3,Paid R1000 and didn't see much,3
R00550,2014,friends,environment,negative,0.3,saw no deers,3
R00550,2014,friends,cultural_sensitivity,negative,0.3,felt a little bit ripped off,3
R01250,2016,family,sacred_atmosphere,positive,0.7,it was amazing for her and for us,4
R01250,2016,family,environment,negative,0.3,Not sanity but you must visit,4
R02126,2019,business,sacred_atmosphere,positive,0.8,the priests are kind,5
R02126,2019,business,ritual_experience,positive,0.7,never any dearth of wood for cremations,5
R02126,2019,business,spiritual_authenticity,positive,0.85,It is a unique culture and it works efficiently,5
R02473,2024,family,sacred_atmosphere,positive,0.8,nice temple for devotees,5
R02473,2024,family,access_fairness,neutral,0.5,remain closed from 2 pm to 5 pm,5
R01180,2016,business,sacred_atmosphere,positive,0.9,view of the temple is breath taking,5
R01180,2016,business,spiritual_authenticity,positive,0.85,realizes the true being,5
R01180,2016,business,ritual_experience,positive,0.9,Darshan of Pashupatinathji takes one away,5
R01844,2018,friends,access_fairness,negative,0.3,"entrance fee (which our hotel s owner already warned us we don t need to pay for it, expensive and can t see anything much)",1
R01844,2018,friends,cultural_sensitivity,negative,0.4,Foreigners aren t allowed to pass the Hindu place,1
R01844,2018,friends,sacred_atmosphere,neutral,0.5,there is something to see like architecture and how they burn death body near the river,1
R00182,2012,couples,ritual_experience,positive,0.8,Standing watching a family cremate their loved one was surreal and I was grateful,4
R00182,2012,couples,spiritual_authenticity,positive,0.9,"history, religion and cultural make up of the place is most definitely worth seeing",4
R00182,2012,couples,facility,negative,0.4,guides are more forceful for the fee,4
R00182,2012,couples,cultural_sensitivity,negative,0.3,fake holy men can be a little cheeky,4
R00378,2013,couples,ritual_experience,positive,0.7,"it's fascinating, so you don't care",5
R00378,2013,couples,access_fairness,negative,0.3,"entrance fee seems to vary from 1,000 Rs to 0 Rs",5
R00378,2013,couples,cultural_sensitivity,negative,0.4,How would you feel if a bunch of Nepali's with big cameras came strolling through your funeral party?,5
R00502,2014,friends,sacred_atmosphere,positive,0.9,the amazing atmosphere,5
R00502,2014,friends,environment,positive,0.8,"monkeys running along the roof tops, the cows freely wondering around",5
R00228,2012,couples,spiritual_authenticity,positive,0.8,one of the most sacred places in the Hindu religion,5
R00228,2012,couples,cultural_sensitivity,neutral,0.5,take picture with discretion,5
R00748,2015,friends,facility,positive,0.8,security check was well managed and so was the place to keep our shoes,4
R00748,2015,friends,cultural_sensitivity,positive,0.7,offerings (money) are directed to be placed in the donation box,4
R00748,2015,friends,crowd_management,positive,0.6,pushy sellers... are kept out of the temple area,4
R00951,2015,solo,cultural_sensitivity,neutral,0.5,try to be aware of ceremonies and being respectful,5
R00951,2015,solo,environment,neutral,0.5,plenty of monkeys and cows,5
R02439,2023,solo,cultural_sensitivity,positive,0.8,photography is strictly prohibited,5
R02439,2023,solo,spiritual_authenticity,positive,0.9,feel the inner peace,5
R00033,2011,solo,environment,negative,0.3,water is impure and unhealthy,4
R00033,2011,solo,spiritual_authenticity,positive,0.8,exquisite experience of Nepali traditional culture,4
R00033,2011,solo,sacred_atmosphere,positive,0.9,a warm feeling of being closer to gods,4
R02209,2019,friends,ritual_experience,positive,0.6,I did enjoy the public display of cremation,2
R02209,2019,friends,facility,negative,0.3,our guide kept making a joke of everything,2
R02209,2019,friends,sacred_atmosphere,negative,0.2,Not a pleasant place at all,2
R01792,2018,unknown,sacred_atmosphere,positive,0.8,totally surprised with the architecture and the huge Nandy bronze statue,5
R02033,2018,couples,cultural_sensitivity,negative,0.3,you are an uninvited guest to someone s cremation,4
R02033,2018,couples,spiritual_authenticity,positive,0.7,intriguing and cultural interesting,4
R02033,2018,couples,sacred_atmosphere,negative,0.4,strange uneasy combination,4
R00262,2013,couples,environment,negative,0.2,place is really dirty with bad smell,1
R00262,2013,couples,cultural_sensitivity,negative,0.3,better not going there unless you are hindu,1
R00137,2012,family,sacred_atmosphere,positive,0.8,Must visit this place if you are visiting Kathmandu,5
R00785,2015,couples,facility,neutral,0.5,only one main door of the temple was open,5
R00785,2015,couples,ritual_experience,positive,0.8,grand abhishek of the shiva linga,5
R00785,2015,couples,spiritual_authenticity,positive,0.9,Surreal experience,5
R01587,2017,friends,ritual_experience,positive,0.8,it was really put a mark on our mind,5
R01587,2017,friends,sacred_atmosphere,positive,0.7,this kind of sacred rituals,5
R00742,2015,friends,environment,negative,0.3,Pretty dirty and the crowd gets bad,2
R00742,2015,friends,facility,negative,0.4,Finding a taxi here can be tricky,2
R00742,2015,friends,ritual_experience,negative,0.3,if you expect a nice quite darshan - then thats not happening,2
R02441,2023,friends,spiritual_authenticity,positive,0.9,Pashupatinath is just special,4
R02441,2023,friends,sacred_atmosphere,positive,0.85,"A serene look into life, death, and religion",4
R00776,2015,family,access_fairness,positive,0.7,you will be able to get the darshan from close,5
R01865,2018,couples,crowd_management,negative,0.3,Nepal New Year was probably not the best day to visit,3
R01865,2018,couples,spiritual_authenticity,positive,0.7,very important location for Hindu people,3
R00429,2013,solo,sacred_atmosphere,positive,0.8,the belief of the hindu people towards the lord Shiva is appreciable,5
R00429,2013,solo,spiritual_authenticity,positive,0.85,Full of architecture and ancient art,5
R00965,2015,friends,ritual_experience,neutral,0.5,place of sadness it is where the hindus bring their dead for cremation,4
R00965,2015,friends,spiritual_authenticity,positive,0.7,very peaceful place,4
R00965,2015,friends,facility,positive,0.7,local guide to get the full history,4
R00965,2015,friends,sacred_atmosphere,positive,0.8,very peaceful place the river running tru it,4
R00282,2013,business,sacred_atmosphere,positive,0.8,really worth visiting especially if you are a hindu,5
R00625,2014,solo,cultural_sensitivity,neutral,0.5,being a Hindu I can understand its importance,5
R00625,2014,solo,access_fairness,negative,0.3,You are not allowed to click photo inside the main Lord Shiva temple,5
R00625,2014,solo,crowd_management,negative,0.4,There is always a huge queue,5
R00625,2014,solo,sacred_atmosphere,neutral,0.5,reveals very old culture and presence of the temple,5
R01691,2017,family,cultural_sensitivity,negative,0.3,not hindus are not allowed on the main temple,5
R01691,2017,family,sacred_atmosphere,positive,0.7,great place to visit,5
R01906,2018,couples,sacred_atmosphere,positive,0.9,astonishing architectural beauty,5
R01906,2018,couples,cultural_sensitivity,neutral,0.5,only opened to Hindus for entry,5
R01906,2018,couples,spiritual_authenticity,positive,0.85,"embodiment of faith, religion, culture and tradition",5
R01906,2018,couples,crowd_management,negative,0.4,Sometimes it gets crowded,5
R00493,2014,couples,cultural_sensitivity,positive,0.8,no intrusion upon the rituals and a good distance maintained,5
R00493,2014,couples,sacred_atmosphere,positive,0.85,It is a quite extraordinary place,5
R00493,2014,couples,access_fairness,neutral,0.5,most sacred temple is reserved for Hindus only,5
R00558,2014,family,sacred_atmosphere,positive,0.9,The temple in itself is a marvel,5
R00558,2014,family,crowd_management,negative,0.3,it is chaotic with people everywhere,5
R00558,2014,family,spiritual_authenticity,positive,0.8,You will feel happy and blessed,5
R00999,2016,couples,access_fairness,negative,0.4,not much worth for the 1000 rupees of entrance fee,4
R00999,2016,couples,ritual_experience,positive,0.7,"cremation of bodies by the river is, of course, very interesting",4
R00999,2016,couples,sacred_atmosphere,positive,0.8,definitely one of the most interesting sights in Kathmandu,4
R00104,2012,family,ritual_experience,positive,0.8,Culturally very rich and interesting,5
R00104,2012,family,facility,positive,0.7,recommend using a guide,5
R00436,2013,friends,spiritual_authenticity,positive,0.8,great sense of the impressive Hindus philosophy,5
R00436,2013,friends,sacred_atmosphere,positive,0.7,itself it is a knowledge of the Hindus civilization,5
R00243,2013,friends,sacred_atmosphere,positive,0.7,let the peace flow within you,5
R00243,2013,friends,spiritual_authenticity,positive,0.6,Nice place if you are alone,5
R00278,2013,solo,spiritual_authenticity,positive,0.8,fascinating cultural experience,5
R01951,2018,business,sacred_atmosphere,positive,0.9,most Divine places,5
R01951,2018,business,spiritual_authenticity,positive,0.85,dedicated to lord siva,5
R01191,2016,family,spiritual_authenticity,positive,0.9,millions and millions people visit there from around the world to get peace,5
R02268,2019,unknown,ritual_experience,positive,0.8,Aaarati ceremony afterwards lifted the spirits,5
R02268,2019,unknown,spiritual_authenticity,positive,0.9,understand the true meaning of Shiva,5
R02268,2019,unknown,sacred_atmosphere,positive,0.85,washed away the sadness of the relatives and myself,5
R00485,2014,family,service,negative,0.3,many frauds hanging out around the temple,5
R00485,2014,family,facility,neutral,0.5,without a tour guide,5
R00485,2014,family,cultural_sensitivity,positive,0.8,right time on a Wednesday evening,5
R00485,2014,family,spiritual_authenticity,positive,0.9,Amazing,5
R00687,2014,friends,ritual_experience,positive,0.8,very very moving,5
R00687,2014,friends,facility,neutral,0.5,will cost a dollar,5
R02240,2019,solo,ritual_experience,negative,0.3,Burning dead people all the time,4
R02240,2019,solo,facility,negative,0.3,Coming by taxi from Thamel for only 5000 rupiah,4
R02176,2019,couples,environment,negative,0.3,scaffolding everywhere indicated of repairs,4
R02176,2019,couples,spiritual_authenticity,neutral,0.5,use their imagination what glory was before and will be restored one day,4
R01025,2016,solo,sacred_atmosphere,positive,0.9,feel the inner peace the moment you enter,5
R01025,2016,solo,spiritual_authenticity,positive,0.85,so many things to understand,5
R02321,2019,unknown,ritual_experience,negative,0.3,seems very disrespectful and I found it intrusive,3
R02321,2019,unknown,facility,negative,0.4,the guide could have explained from afar,3
R02321,2019,unknown,environment,negative,0.3,more monkeys running around,3
R02114,2019,couples,sacred_atmosphere,positive,0.7,Interesting funeral ghats,4
R02114,2019,couples,cultural_sensitivity,neutral,0.5,Non-Hindus not allowed in the temple,4
R00737,2014,friends,environment,negative,0.3,not kept cleaner,4
R00737,2014,friends,crowd_management,negative,0.4,place was a little over crowded,4
